dropId	goodsId	goodsName	count
掉宝组ID	物品ID	物品名称	数量
600001	1045000187	5000000点经验包	1
600001	1045000187	5000000点经验包	1
600001	1045000187	5000000点经验包	1
600001	1045000014	1小时2.5倍经验卡	1
600001	1045000022	1小时3倍经验卡	1
600001	1042200101	素材之星·天上	1
600001	1042200101	素材之星·天上	1
600001	1042200101	素材之星·天上	1
600001	1045000039	五万生命宝石	1
600001	1045000040	五万精力宝石	1
600002	1045000187	5000000点经验包	1
600002	1045000187	5000000点经验包	1
600002	1045000187	5000000点经验包	1
600002	1045000014	1小时2.5倍经验卡	1
600002	1045000022	1小时3倍经验卡	1
600002	1042200101	素材之星·天上	1
600002	1042200101	素材之星·天上	1
600002	1042200101	素材之星·天上	1
600002	1045000039	五万生命宝石	1
600002	1045000040	五万精力宝石	1
600003	1045000188	10000000点经验包	1
600003	1045000188	10000000点经验包	1
600003	1045000188	10000000点经验包	1
600003	1045000014	1小时2.5倍经验卡	1
600003	1045000022	1小时3倍经验卡	1
600003	1042200101	素材之星·天上	1
600003	1042200101	素材之星·天上	1
600003	1042200101	素材之星·天上	1
600003	1045000039	五万生命宝石	1
600003	1045000040	五万精力宝石	1
600004	1045000188	10000000点经验包	1
600004	1045000188	10000000点经验包	1
600004	1045000188	10000000点经验包	1
600004	1045000014	1小时2.5倍经验卡	1
600004	1045000022	1小时3倍经验卡	1
600004	1042200101	素材之星·天上	1
600004	1042200101	素材之星·天上	1
600004	1042200101	素材之星·天上	1
600004	1045000008	十万生命宝石	1
600004	1045000010	十万精力宝石	1
600005	1045000189	15000000点经验包	1
600005	1045000189	15000000点经验包	1
600005	1045000189	15000000点经验包	1
600005	1045000014	1小时2.5倍经验卡	1
600005	1045000022	1小时3倍经验卡	1
600005	1042200101	素材之星·天上	1
600005	1042200101	素材之星·天上	1
600005	1045012001	行动值小礼包	1
600005	1045000008	十万生命宝石	1
600005	1045000010	十万精力宝石	1
600006	1045000189	15000000点经验包	1
600006	1045000189	15000000点经验包	1
600006	1045000189	15000000点经验包	1
600006	1045000014	1小时2.5倍经验卡	1
600006	1045000022	1小时3倍经验卡	1
600006	1042200101	素材之星·天上	1
600006	1042200101	素材之星·天上	1
600006	1045012001	行动值小礼包	1
600006	1045000042	二十万生命宝石	1
600006	1045000119	二十万精力宝石	1
600007	1045000190	20000000点经验包	1
600007	1045000190	20000000点经验包	1
600007	1045000190	20000000点经验包	1
600007	1045000014	1小时2.5倍经验卡	1
600007	1045000022	1小时3倍经验卡	1
600007	1042200101	素材之星·天上	1
600007	1042200101	素材之星·天上	1
600007	1045012001	行动值小礼包	1
600007	1045000042	二十万生命宝石	1
600007	1045000119	二十万精力宝石	1
600008	1045000190	20000000点经验包	1
600008	1045000190	20000000点经验包	1
600008	1045000190	20000000点经验包	1
600008	1045000014	1小时2.5倍经验卡	1
600008	1045000022	1小时3倍经验卡	1
600008	1042200101	素材之星·天上	1
600008	1042200101	素材之星·天上	1
600008	1045012001	行动值小礼包	1
600008	1045000044	三十万生命宝石	1
600008	1045000120	三十万精力宝石	1
600009	1045000192	三千万点经验包	1
600009	1045000192	三千万点经验包	1
600009	1045000192	三千万点经验包	1
600009	1045000014	1小时2.5倍经验卡	1
600009	1045000022	1小时3倍经验卡	1
600009	1042200101	素材之星·天上	1
600009	1042200101	素材之星·天上	1
600009	1045012001	行动值小礼包	1
600009	1045000044	三十万生命宝石	1
600009	1045000120	三十万精力宝石	1
600010	1045000194	四千万点经验包	1
600010	1045000194	四千万点经验包	1
600010	1045000194	四千万点经验包	1
600010	1045000014	1小时2.5倍经验卡	1
600010	1045000022	1小时3倍经验卡	1
600010	1042200101	素材之星·天上	1
600010	1042200101	素材之星·天上	1
600010	1045012001	行动值小礼包	1
600010	1045000502	四十万生命宝石	1
600010	1045000603	四十万精力宝石	1
600011	1045000061	五千万点经验包	1
600011	1045000061	五千万点经验包	1
600011	1045000061	五千万点经验包	1
600011	1042200101	素材之星·天上	1
600011	1042200101	素材之星·天上	1
600011	1045012001	行动值小礼包	1
600011	1045000502	四十万生命宝石	1
600011	1045000603	四十万精力宝石	1
600011	1045000014	1小时2.5倍经验卡	1
600011	1045000022	1小时3倍经验卡	1
600012	1045000197	六千万点经验包	1
600012	1045000197	六千万点经验包	1
600012	1045000197	六千万点经验包	1
600012	1042200101	素材之星·天上	1
600012	1042200101	素材之星·天上	1
600012	1045012001	行动值小礼包	1
600012	1045000502	四十万生命宝石	1
600012	1045000603	四十万精力宝石	1
600012	1045000014	1小时2.5倍经验卡	1
600012	1045000022	1小时3倍经验卡	1
600013	1045000199	七千万点经验包	1
600013	1045000199	七千万点经验包	1
600013	1045000199	七千万点经验包	1
600013	1042200101	素材之星·天上	1
600013	1042200101	素材之星·天上	1
600013	1045012001	行动值小礼包	1
600013	1045000502	四十万生命宝石	1
600013	1045000603	四十万精力宝石	1
600013	1045000014	1小时2.5倍经验卡	1
600013	1045000022	1小时3倍经验卡	1
600014	1045000201	八千万点经验包	1
600014	1045000201	八千万点经验包	1
600014	1045000201	八千万点经验包	1
600014	1042200101	素材之星·天上	1
600014	1042200101	素材之星·天上	1
600014	1045012001	行动值小礼包	1
600014	1045000138	五十万生命宝石	1
600014	1045000140	五十万精力宝石	1
600014	1045000014	1小时2.5倍经验卡	1
600014	1045000022	1小时3倍经验卡	1
600015	1045000203	九千万点经验包	1
600015	1045000203	九千万点经验包	1
600015	1045000203	九千万点经验包	1
600015	1042200101	素材之星·天上	1
600015	1042200101	素材之星·天上	1
600015	1045012001	行动值小礼包	1
600015	1045000138	五十万生命宝石	1
600015	1045000140	五十万精力宝石	1
600015	1045000014	1小时2.5倍经验卡	1
600015	1045000022	1小时3倍经验卡	1
600016	1045000062	一亿点经验包	1
600016	1045000062	一亿点经验包	1
600016	1045000062	一亿点经验包	1
600016	1042200101	素材之星·天上	1
600016	1042200101	素材之星·天上	1
600016	1045012001	行动值小礼包	1
600016	1045000138	五十万生命宝石	1
600016	1045000140	五十万精力宝石	1
600016	1045000014	1小时2.5倍经验卡	1
600016	1045000022	1小时3倍经验卡	1
600017	1045000220	一亿一千万点经验包	1
600017	1045000220	一亿一千万点经验包	1
600017	1045000220	一亿一千万点经验包	1
600017	1042200101	素材之星·天上	1
600017	1042200101	素材之星·天上	1
600017	1045012001	行动值小礼包	1
600017	1045000014	1小时2.5倍经验卡	1
600017	1045000022	1小时3倍经验卡	1
600017	1045000138	五十万生命宝石	1
600017	1045000140	五十万精力宝石	1
600018	1045000222	一亿两千万点经验包	1
600018	1045000222	一亿两千万点经验包	1
600018	1045000222	一亿两千万点经验包	1
600018	1042200101	素材之星·天上	1
600018	1042200101	素材之星·天上	1
600018	1045012001	行动值小礼包	1
600018	1045000014	1小时2.5倍经验卡	1
600018	1045000022	1小时3倍经验卡	1
600018	1045000503	六十万生命宝石	1
600018	1045000604	六十万精力宝石	1
600019	1045000224	一亿三千万点经验包	1
600019	1045000224	一亿三千万点经验包	1
600019	1045000224	一亿三千万点经验包	1
600019	1042200101	素材之星·天上	1
600019	1042200101	素材之星·天上	1
600019	1045012001	行动值小礼包	1
600019	1045000014	1小时2.5倍经验卡	1
600019	1045000022	1小时3倍经验卡	1
600019	1045000503	六十万生命宝石	1
600019	1045000604	六十万精力宝石	1
600020	1045000226	一亿四千万点经验包	1
600020	1045000226	一亿四千万点经验包	1
600020	1045000226	一亿四千万点经验包	1
600020	1042200101	素材之星·天上	1
600020	1042200101	素材之星·天上	1
600020	1045012001	行动值小礼包	1
600020	1045000014	1小时2.5倍经验卡	1
600020	1045000022	1小时3倍经验卡	1
600020	1045000503	六十万生命宝石	1
600020	1045000604	六十万精力宝石	1
600021	1045000063	一亿五千万点经验包	1
600021	1045000063	一亿五千万点经验包	1
600021	1045000063	一亿五千万点经验包	1
600021	1042200101	素材之星·天上	1
600021	1042200101	素材之星·天上	1
600021	1045012001	行动值小礼包	1
600021	1045000014	1小时2.5倍经验卡	1
600021	1045000022	1小时3倍经验卡	1
600021	1045000504	七十万生命宝石	1
600021	1045000605	七十万精力宝石	1
600022	1045000236	一亿六千万点经验包	1
600022	1045000236	一亿六千万点经验包	1
600022	1045000236	一亿六千万点经验包	1
600022	1042200101	素材之星·天上	1
600022	1042200101	素材之星·天上	1
600022	1045012001	行动值小礼包	1
600022	1045000014	1小时2.5倍经验卡	1
600022	1045000022	1小时3倍经验卡	1
600022	1045000504	七十万生命宝石	1
600022	1045000605	七十万精力宝石	1
600023	1045000238	一亿七千万点经验包	1
600023	1045000238	一亿七千万点经验包	1
600023	1045000238	一亿七千万点经验包	1
600023	1042200101	素材之星·天上	1
600023	1042200101	素材之星·天上	1
600023	1045012001	行动值小礼包	1
600023	1045000014	1小时2.5倍经验卡	1
600023	1045000022	1小时3倍经验卡	1
600023	1045000504	七十万生命宝石	1
600023	1045000605	七十万精力宝石	1
600024	1045000240	一亿八千万点经验包	1
600024	1045000240	一亿八千万点经验包	1
600024	1045000240	一亿八千万点经验包	1
600024	1042200101	素材之星·天上	1
600024	1042200101	素材之星·天上	1
600024	1045012001	行动值小礼包	1
600024	1045000014	1小时2.5倍经验卡	1
600024	1045000022	1小时3倍经验卡	1
600024	1045000504	七十万生命宝石	1
600024	1045000605	七十万精力宝石	1
600025	1045000242	一亿九千万点经验包	1
600025	1045000242	一亿九千万点经验包	1
600025	1045000242	一亿九千万点经验包	1
600025	1042200101	素材之星·天上	1
600025	1042200101	素材之星·天上	1
600025	1045012001	行动值小礼包	1
600025	1045000014	1小时2.5倍经验卡	1
600025	1045000022	1小时3倍经验卡	1
600025	1045000505	八十万生命宝石	1
600025	1045000606	八十万精力宝石	1
600026	1045000244	两亿点经验包	1
600026	1045000244	两亿点经验包	1
600026	1045000244	两亿点经验包	1
600026	1042200101	素材之星·天上	1
600026	1042200101	素材之星·天上	1
600026	1045012001	行动值小礼包	1
600026	1045000014	1小时2.5倍经验卡	1
600026	1045000022	1小时3倍经验卡	1
600026	1045000505	八十万生命宝石	1
600026	1045000606	八十万精力宝石	1
600027	1045000246	两亿一千万点经验包	1
600027	1045000246	两亿一千万点经验包	1
600027	1045000246	两亿一千万点经验包	1
600027	1042200101	素材之星·天上	1
600027	1042200101	素材之星·天上	1
600027	1045012001	行动值小礼包	1
600027	1045000014	1小时2.5倍经验卡	1
600027	1045000022	1小时3倍经验卡	1
600027	1045000505	八十万生命宝石	1
600027	1045000606	八十万精力宝石	1
600028	1045000248	两亿两千万点经验包	1
600028	1045000248	两亿两千万点经验包	1
600028	1045000248	两亿两千万点经验包	1
600028	1042200101	素材之星·天上	1
600028	1042200101	素材之星·天上	1
600028	1045012001	行动值小礼包	1
