dropId	goodsId	goodsName	count
掉宝组ID	物品ID	物品名称	数量
500101	1041030001	紫药	10
500101	1045000022	1小时3倍经验卡	1
500101	1045010360	暗影晶石	1
500101	1045010360	暗影晶石	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045010404	无暇粗鲁晶石	1
500101	1045010405	无暇狡诈晶石	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000206	代金券礼包（50）	1
500101	1045000135	代金券礼包（100）	1
500101	1045000135	代金券礼包（100）	1
500101	1045000228	代金劵礼包（150）	1
500101	1045010403	无暇粗鲁钻石	1
500101	1045000043	大喇叭	20
500201	1051000001	蝙蝠侠	1
500201	1051000002	红衣舞女	1
500201	1051000011	女篮	1
500201	1051000012	男足	1
500201	1051000013	女超人	1
500201	1051000014	男赌圣	1
500201	1051000015	女护士	1
500201	1051000016	男医生	1
500201	1051000017	女军官	1
500201	1051000018	男军官	1
500201	1042200401	素材之星·无双	1
500301	1050007102	女王鞭·风	1
500301	1050207109	蓝魔铁衣·风	1
500301	1050307115	蓝魔之裤·风	1
500301	1050407121	蓝魔之靴·风	1
500301	1050607127	蓝魔手套·风	1
500301	1050011102	女王鞭·火	1
500301	1050211109	蓝魔铁衣·火	1
500301	1050311115	蓝魔之裤·火	1
500301	1050411121	蓝魔之靴·火	1
500301	1050611127	蓝魔手套·火	1
500301	1050010102	女王鞭·林	1
500301	1050210109	蓝魔铁衣·林	1
500301	1050310115	蓝魔之裤·林	1
500301	1050410121	蓝魔之靴·林	1
500301	1050610127	蓝魔手套·林	1
500301	1050005102	女王鞭·山	1
500301	1050205109	蓝魔铁衣·山	1
