dropId	goodsId	goodsName	count
掉宝组ID	物品ID	物品名称	数量
200101	1045000206	代金券礼包（50）	1
200201	1045000206	代金券礼包（50）	1
200301	1045000206	代金券礼包（50）	1
200401	1045000135	代金券礼包（100）	1
200401	1045000135	代金券礼包（100）	1
200401	1045000135	代金券礼包（100）	1
200401	1045000135	代金券礼包（100）	1
200401	1045000135	代金券礼包（100）	1
200401	1045000135	代金券礼包（100）	1
200401	1045000135	代金券礼包（100）	1
200401	1045010407	金砂	20
200401	1045010407	金砂	20
200401	1045000043	大喇叭	99
200501	1051000001	蝙蝠男	1
200501	1051000002	红衣舞女	1
200501	1051000011	篮球宝贝	1
200501	1051000012	足球小将	1
200501	1051000013	超女萝莉	1
200501	1051000014	赌王九命	1
200501	1051000015	性感天使	1
200501	1051000016	留一刀	1
200501	1051000017	霸王花	1
200501	1051000018	黑衣军官	1
200601	1050007102	女王鞭·风	1
200601	1050207109	蓝魔铁衣·风	1
200601	1050307115	蓝魔之裤·风	1
200601	1050407121	蓝魔之靴·风	1
200601	1050607127	蓝魔手套·风	1
200601	1050011102	女王鞭·火	1
200601	1050211109	蓝魔铁衣·火	1
200601	1050311115	蓝魔之裤·火	1
200601	1050411121	蓝魔之靴·火	1
200601	1050611127	蓝魔手套·火	1
200601	1050010102	女王鞭·林	1
200601	1050210109	蓝魔铁衣·林	1
200601	1050310115	蓝魔之裤·林	1
200601	1050410121	蓝魔之靴·林	1
200601	1050610127	蓝魔手套·林	1
200601	1050005102	女王鞭·山	1
200601	1050205109	蓝魔铁衣·山	1
200601	1050305115	蓝魔之裤·山	1
200601	1050405121	蓝魔之靴·山	1
200601	1050605127	蓝魔手套·山	1
200601	1051000003	雷霆战警	1
200601	1051000004	月亮萝莉	1
200601	1051000005	月亮战士	1
200601	1051000006	不死小强	1
200601	1051000007	街头拳王	1
200601	1051000008	功夫妹子	1
200601	1051000010	绷带萝莉	1
200601	1042200401	素材之星·无双	1
200701	1050007103	MX扫把·风	1
200701	1050007104	流氓板砖·风	1
200701	1050207110	梦幻缕衣·风	1
200701	1050207111	百变神衣·风	1
200701	1050307116	梦幻丝裤·风	1
200701	1050307117	百变短裤·风	1
200701	1050407122	梦幻皮鞋·风	1
200701	1050407123	百变灵靴·风	1
200701	1050607128	梦幻之手·风	1
200701	1050607129	百变魔手·风	1
200701	1050011103	MX扫把·火	1
200701	1050011104	流氓板砖·火	1
200701	1050211110	梦幻缕衣·火	1
200701	1050211111	百变神衣·火	1
200701	1050311116	梦幻丝裤·火	1
200701	1050311117	百变短裤·火	1
200701	1050411122	梦幻皮鞋·火	1
200701	1050411123	百变灵靴·火	1
200701	1050611128	梦幻之手·火	1
200701	1050611129	百变魔手·火	1
200701	1050010103	MX扫把·林	1
200701	1050010104	流氓板砖·林	1
200701	1050210110	梦幻缕衣·林	1
200701	1050210111	百变神衣·林	1
200701	1050310116	梦幻丝裤·林	1
200701	1050310117	百变短裤·林	1
200701	1050410122	梦幻皮鞋·林	1
200701	1050410123	百变灵靴·林	1
200701	1050610128	梦幻之手·林	1
200701	1050610129	百变魔手·林	1
200701	1050005103	MX扫把·山	1
200701	1050005104	流氓板砖·山	1
200701	1050205110	梦幻缕衣·山	1
200701	1050205111	百变神衣·山	1
200701	1050305116	梦幻丝裤·山	1
200701	1050305117	百变短裤·山	1
200701	1050405122	梦幻皮鞋·山	1
200701	1050405123	百变灵靴·山	1
200701	1050605128	梦幻之手·山	1
200701	1050605129	百变魔手·山	1
200701	1051000021	安娜·金	1
200701	1051000022	莉莉·丝	1
200701	1051000023	环球小姐	1
200701	1051000024	魅魔·魔理沙	1
200701	1051000026	娜娜	1
200801	1050007105	甜心冰激凌·风	1
200801	1050007106	山寨辣椒水·风	1
200801	1050007107	苍蝇拍·风	1
200801	1050207112	上古玄衣·风	1
200801	1050207113	奇妙之衣·风	1
200801	1050207114	王者圣衣·风	1
200801	1050307118	上古玄裤·风	1
200801	1050307119	秒秒之裤·风	1
200801	1050307120	王者圣裤·风	1
200801	1050407124	上古之鞋·风	1
200801	1050407125	秒秒皮鞋·风	1
200801	1050407126	王者圣靴·风	1
200801	1050607130	上古之手·风	1
200801	1050607131	秒秒手套·风	1
200801	1050607132	王者之手·风	1
200801	1050011105	甜心冰激凌·火	1
200801	1050011106	山寨辣椒水·火	1
200801	1050011107	苍蝇拍·火	1
200801	1050211112	上古玄衣·火	1
200801	1050211113	奇妙之衣·火	1
